usv_timestamp,vehicle_code,battery_voltage,battery_current,battery_percentage,rssi,mode,latitude,longitude,altitude,heading,armed,gps_ok,system_status,speed,roll,pitch,yaw,temperature_system,mqtt_publish_timestamp
2026-04-13T10:48:58.907Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,42.9,False,False,OK,0.0,-0.8,-1.8,42.9,0.0,2026-04-13T17:48:58.913
2026-04-13T10:48:59.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,42.9,False,False,OK,0.0,-0.8,-1.8,42.9,0.0,2026-04-13T17:48:59.709
2026-04-13T10:49:00.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,42.9,False,False,OK,0.0,-0.9,-1.8,42.9,0.0,2026-04-13T17:49:00.709
2026-04-13T10:49:01.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,42.9,False,False,OK,0.0,-0.9,-1.8,42.9,0.0,2026-04-13T17:49:01.709
2026-04-13T10:49:02.708Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,42.9,False,False,OK,0.0,-0.9,-1.8,42.9,0.0,2026-04-13T17:49:02.712
2026-04-13T10:49:03.707Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.0,42.9,False,False,OK,0.0,-0.9,-1.8,42.9,0.0,2026-04-13T17:49:03.710
2026-04-13T10:49:04.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,42.8,False,False,OK,0.0,-0.9,-1.8,42.8,0.0,2026-04-13T17:49:04.709
2026-04-13T10:49:05.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,42.8,False,False,OK,0.0,-0.9,-1.8,42.8,0.0,2026-04-13T17:49:05.709
2026-04-13T10:49:06.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,42.8,False,False,OK,0.0,-0.9,-1.8,42.8,0.0,2026-04-13T17:49:06.709
2026-04-13T10:49:07.706Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,42.8,False,False,OK,0.0,-0.9,-1.8,42.8,0.0,2026-04-13T17:49:07.709
