usv_timestamp,vehicle_code,battery_voltage,battery_current,battery_percentage,rssi,mode,latitude,longitude,altitude,heading,armed,gps_ok,system_status,speed,roll,pitch,yaw,temperature_system,mqtt_publish_timestamp
2026-04-16T20:02:01.760Z,USV-001,0.0,0.0,0,0,UNKNOWN,0.0,0.0,0.0,0.0,False,False,UNKNOWN,0.0,0.0,0.0,0.0,0.0,2026-04-17T03:02:01.764
2026-04-16T20:02:02.760Z,USV-001,0.0,0.0,0,0,CMODE(0),0.0,0.0,17.3,257.4,False,False,OK,0.0,-0.5,-1.8,257.4,0.0,2026-04-17T03:02:02.764
2026-04-16T20:02:03.761Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.4,False,False,OK,0.0,-0.5,-1.7,257.4,0.0,2026-04-17T03:02:03.768
2026-04-16T20:02:04.761Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,257.3,False,False,OK,0.0,-0.5,-1.8,257.3,0.0,2026-04-17T03:02:04.769
2026-04-16T20:02:05.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,257.3,False,False,OK,0.0,-0.5,-1.8,257.3,0.0,2026-04-17T03:02:05.767
2026-04-16T20:02:06.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,257.3,False,False,OK,0.0,-0.5,-1.7,257.3,0.0,2026-04-17T03:02:06.762
2026-04-16T20:02:07.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,257.3,False,False,OK,0.0,-0.5,-1.7,257.3,0.0,2026-04-17T03:02:07.763
2026-04-16T20:02:08.761Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.2,False,False,OK,0.0,-0.5,-1.7,257.2,0.0,2026-04-17T03:02:08.770
2026-04-16T20:02:09.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.2,False,False,OK,0.0,-0.5,-1.7,257.2,0.0,2026-04-17T03:02:09.768
2026-04-16T20:02:10.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.3,False,False,OK,0.0,-0.5,-1.8,257.3,0.0,2026-04-17T03:02:10.767
2026-04-16T20:02:11.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.4,False,False,OK,0.0,-0.5,-1.8,257.4,0.0,2026-04-17T03:02:11.766
2026-04-16T20:02:12.761Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.4,False,False,OK,0.0,-0.5,-1.8,257.4,0.0,2026-04-17T03:02:12.769
2026-04-16T20:02:13.760Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,257.4,False,False,OK,0.0,-0.5,-1.8,257.4,0.0,2026-04-17T03:02:13.763
2026-04-16T20:02:14.761Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.0,257.4,False,False,OK,0.0,-0.5,-1.8,257.4,0.0,2026-04-17T03:02:14.769
