usv_timestamp,vehicle_code,battery_voltage,battery_current,battery_percentage,rssi,mode,latitude,longitude,altitude,heading,armed,gps_ok,system_status,speed,roll,pitch,yaw,temperature_system,mqtt_publish_timestamp
2026-04-16T12:58:23.096Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,260.4,False,False,OK,0.0,-0.5,-1.8,260.4,0.0,2026-04-16T19:58:23.099
2026-04-16T12:58:24.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,260.4,False,False,OK,0.0,-0.5,-1.8,260.4,0.0,2026-04-16T19:58:24.018
2026-04-16T12:58:25.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,260.4,False,False,OK,0.0,-0.5,-1.8,260.4,0.0,2026-04-16T19:58:25.018
2026-04-16T12:58:26.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,260.2,False,False,OK,0.0,-0.5,-1.8,260.2,0.0,2026-04-16T19:58:26.018
2026-04-16T12:58:27.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,260.1,False,False,OK,0.0,-0.5,-1.8,260.1,0.0,2026-04-16T19:58:27.017
2026-04-16T12:58:28.017Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,260.0,False,False,OK,0.0,-0.5,-1.8,260.0,0.0,2026-04-16T19:58:28.025
2026-04-16T12:58:29.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.9,False,False,OK,0.0,-0.5,-1.8,259.9,0.0,2026-04-16T19:58:29.017
2026-04-16T12:58:30.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,259.9,False,False,OK,0.0,-0.5,-1.8,259.9,0.0,2026-04-16T19:58:30.018
2026-04-16T12:58:31.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,259.8,False,False,OK,0.0,-0.5,-1.8,259.8,0.0,2026-04-16T19:58:31.017
2026-04-16T12:58:32.019Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,259.8,False,False,OK,0.0,-0.5,-1.8,259.8,0.0,2026-04-16T19:58:32.022
2026-04-16T12:58:33.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,259.7,False,False,OK,0.0,-0.5,-1.8,259.7,0.0,2026-04-16T19:58:33.019
2026-04-16T12:58:34.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.7,False,False,OK,0.0,-0.5,-1.8,259.7,0.0,2026-04-16T19:58:34.018
2026-04-16T12:58:35.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.7,False,False,OK,0.0,-0.5,-1.8,259.7,0.0,2026-04-16T19:58:35.017
2026-04-16T12:58:36.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.6,False,False,OK,0.0,-0.5,-1.8,259.6,0.0,2026-04-16T19:58:36.017
2026-04-16T12:58:37.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.7,False,False,OK,0.0,-0.5,-1.8,259.7,0.0,2026-04-16T19:58:37.017
2026-04-16T12:58:38.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.6,False,False,OK,0.0,-0.5,-1.8,259.6,0.0,2026-04-16T19:58:38.018
2026-04-16T12:58:39.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,259.6,False,False,OK,0.0,-0.5,-1.8,259.6,0.0,2026-04-16T19:58:39.017
2026-04-16T12:58:40.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.6,False,False,OK,0.0,-0.5,-1.8,259.6,0.0,2026-04-16T19:58:40.018
2026-04-16T12:58:41.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.5,False,False,OK,0.0,-0.5,-1.8,259.5,0.0,2026-04-16T19:58:41.017
2026-04-16T12:58:42.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.6,False,False,OK,0.0,-0.5,-1.8,259.6,0.0,2026-04-16T19:58:42.022
2026-04-16T12:58:43.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.5,False,False,OK,0.0,-0.5,-1.8,259.5,0.0,2026-04-16T19:58:43.019
2026-04-16T12:58:44.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.4,False,False,OK,0.0,-0.5,-1.8,259.4,0.0,2026-04-16T19:58:44.019
2026-04-16T12:58:45.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:45.018
2026-04-16T12:58:46.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:46.017
2026-04-16T12:58:47.017Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:47.024
2026-04-16T12:58:48.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.4,False,False,OK,0.0,-0.5,-1.8,259.4,0.0,2026-04-16T19:58:48.019
2026-04-16T12:58:49.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.4,False,False,OK,0.0,-0.5,-1.8,259.4,0.0,2026-04-16T19:58:49.018
2026-04-16T12:58:50.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:50.018
2026-04-16T12:58:51.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:51.019
2026-04-16T12:58:52.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:52.019
2026-04-16T12:58:53.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.3,False,False,OK,0.0,-0.5,-1.8,259.3,0.0,2026-04-16T19:58:53.024
2026-04-16T12:58:54.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:54.019
2026-04-16T12:58:55.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:55.023
2026-04-16T12:58:56.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:56.025
2026-04-16T12:58:57.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.1,False,False,OK,0.0,-0.5,-1.8,259.1,0.0,2026-04-16T19:58:57.020
2026-04-16T12:58:58.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:58.017
2026-04-16T12:58:59.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:58:59.018
2026-04-16T12:59:00.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:00.017
2026-04-16T12:59:01.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:01.017
2026-04-16T12:59:02.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:02.017
2026-04-16T12:59:03.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:03.018
2026-04-16T12:59:04.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:04.018
2026-04-16T12:59:05.017Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.2,False,False,OK,0.0,-0.5,-1.8,259.2,0.0,2026-04-16T19:59:05.025
2026-04-16T12:59:06.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.1,False,False,OK,0.0,-0.5,-1.8,259.1,0.0,2026-04-16T19:59:06.018
2026-04-16T12:59:07.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,259.1,False,False,OK,0.0,-0.5,-1.8,259.1,0.0,2026-04-16T19:59:07.017
2026-04-16T12:59:08.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.3,259.0,False,False,OK,0.0,-0.5,-1.8,259.0,0.0,2026-04-16T19:59:08.019
2026-04-16T12:59:09.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.0,False,False,OK,0.0,-0.5,-1.8,259.0,0.0,2026-04-16T19:59:09.018
2026-04-16T12:59:10.016Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,259.0,False,False,OK,0.0,-0.5,-1.8,259.0,0.0,2026-04-16T19:59:10.024
2026-04-16T12:59:11.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,259.0,False,False,OK,0.0,-0.5,-1.8,259.0,0.0,2026-04-16T19:59:11.017
2026-04-16T12:59:12.017Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,258.9,False,False,OK,0.0,-0.5,-1.8,258.9,0.0,2026-04-16T19:59:12.026
2026-04-16T12:59:13.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.1,258.9,False,False,OK,0.0,-0.5,-1.8,258.9,0.0,2026-04-16T19:59:13.018
2026-04-16T12:59:14.015Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,258.9,False,False,OK,0.0,-0.5,-1.8,258.9,0.0,2026-04-16T19:59:14.018
