usv_timestamp,vehicle_code,battery_voltage,battery_current,battery_percentage,rssi,mode,latitude,longitude,altitude,heading,armed,gps_ok,system_status,speed,roll,pitch,yaw,temperature_system,mqtt_publish_timestamp
2026-04-15T08:40:23.404Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,258.3,False,False,OK,0.0,-0.5,-1.8,258.3,0.0,2026-04-15T15:40:23.410
2026-04-15T08:40:23.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,258.2,False,False,OK,0.0,-0.5,-1.8,258.2,0.0,2026-04-15T15:40:23.839
2026-04-15T08:40:24.836Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,258.2,False,False,OK,0.0,-0.5,-1.8,258.2,0.0,2026-04-15T15:40:24.844
2026-04-15T08:40:25.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,258.1,False,False,OK,0.0,-0.5,-1.8,258.1,0.0,2026-04-15T15:40:25.843
2026-04-15T08:40:26.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,258.0,False,False,OK,0.0,-0.5,-1.8,258.0,0.0,2026-04-15T15:40:26.837
2026-04-15T08:40:27.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,258.0,False,False,OK,0.0,-0.5,-1.8,258.0,0.0,2026-04-15T15:40:27.842
2026-04-15T08:40:28.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.9,False,False,OK,0.0,-0.5,-1.8,257.9,0.0,2026-04-15T15:40:28.838
2026-04-15T08:40:29.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.9,False,False,OK,0.0,-0.5,-1.8,257.9,0.0,2026-04-15T15:40:29.838
2026-04-15T08:40:30.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:30.836
2026-04-15T08:40:31.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:31.838
2026-04-15T08:40:32.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:32.836
2026-04-15T08:40:33.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:33.837
2026-04-15T08:40:34.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:34.837
2026-04-15T08:40:35.836Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:35.840
2026-04-15T08:40:36.836Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.4,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:36.843
2026-04-15T08:40:37.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:37.837
2026-04-15T08:40:38.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:38.838
2026-04-15T08:40:39.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:39.843
2026-04-15T08:40:40.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.7,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:40.843
2026-04-15T08:40:41.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.8,False,False,OK,0.0,-0.5,-1.8,257.8,0.0,2026-04-15T15:40:41.838
2026-04-15T08:40:42.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:42.842
2026-04-15T08:40:43.835Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.2,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:43.842
2026-04-15T08:40:44.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.5,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:44.837
2026-04-15T08:40:45.834Z,USV-001,0.0,0.0,0,0,MANUAL,0.0,0.0,17.6,257.7,False,False,OK,0.0,-0.5,-1.8,257.7,0.0,2026-04-15T15:40:45.837
